Feature	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI30	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
Thalassarchaeaceae	0	4.95902026713438e-05	0.00142817471337327	0	0.00061930511672181	0.0165017908920348	0.00046431642304383	0	0.0027854682963063	0.00168140490721134	0.0016753091344236	0.00410721348382974	0.00104849279161203	0.00392844075564714	0	0.00335017075482721	0.000335202597293077	0.0062555358724535	0.0150287506534239	0.0011772246275392	0.0159448818897638	0	0.00291273012435117	0	0	0.00296781066889884	0	0.00477312905126692	0.00409766091855898	0.000502830540458064	0	0	0	0	0.00111431899913892	0	0.00189083574940122	0.00050120215880118	0.00347670606933544	0.0054338350671238	0.00111448507559115	0.0022807726117222	0	0.00120308556061428	0	0.00510204081632652	0.00140409212520868	0.00331187322025503	0.00296976241900645	0.000329600153813403	0	0	0.00047883312051861	0.0149859506712457	0	0.000108010124775175	0.0025595556745182	0.00253553317620167	0.00445002282062985	0	0.000345894342249481	0	0.000156915129032518	0.000403568266282756	5.17269663513621e-05	0	0.00211903315580544	0.00305411261061369	0.00082900232758344	5.39262019925732e-05	0.0003340499704494	0.00204670018794216	0.000468623854346136	0.00221297689652118	3.87128375436827e-05	0.00067069081153587	0.000567808955557309	0.000218227600195845	0.00188831408957688	0.000474787164374584	0.00303208521204992	0	0.00210285714285712	0.00185478573360639	0.00370949558133615
Thermocladiaceae	2.04284021646678e-05	0	0	1.05838025485796e-05	0	0	0	0	0.00086096292794922	0	0	0	0	0	0	0	0	0.00149468556244464	0	0.00033354697780275	0	0	0	0	0	0	0.00117486545895549	0	0	0	0	0	0	0.00214424287805043	0	0	0	0	0.00099334459123869	0	0	0	0	0	0.00195029254388157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00353719762665448	0.00133856009178696	0	1.95646538442099e-05	0.00101391314144088	0	0	0.00475664248306347	0	0	0	0	0	0.00448699656587323	0	0	0	0	0	0	0	0.00040929927963324	0	0	0.00073142857142856	0	0
Thermococcaceae	2.78569120427288e-05	0	0	3.97694398795114e-05	0	0	0.00125193465176267	0.00121142780226804	0.00096225268417854	0	0.00095731950538491	0	0.00668414154652686	0	0.00434488751568985	0	0.000113842391533499	0.00758414526129319	0.00418191322530057	0.000117722462753921	0	0.00077675317174209	0.00145636506217555	0.00198619124184243	0	0	0	0	0	0.000384185132035381	0.00540418824589056	0.00191739234640887	0	0.00112317484088355	0.00263384490705564	0	0.00059426266409751	0.000239705380296218	0	0	0.00072683809277682	0	0	0.00099077634403527	0.00150022503375504	0.00734693877551019	0	0.0012071313606537	0.0046796256299496	0.000123600057680027	0	0	0.00038674982811117	0.00214085009589222	0	0.000150274956208938	0.00070262312633832	0.00030610058465211	0	0.00296395448895687	0.000239964199935577	0	0.000217267101737332	0.000252983092296665	0	0	0.001949510503341	0	0	0	0	0	0	0	0	0	0.000404912943717097	0	0	0.0011296660117878	0	0	0	0.0013910893002048	0
Thermofilaceae	0	0	0	0	0	0	0	0	0	0.00062274255822642	0	0.0015516139827801	0	0	0	0.00042851021282673	0	0	0	9.81020522949339e-05	0.0094488188976378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129407958589452	0	0	0.013469387755102	0	0	0	0	0	0	0.000276249877222277	0	0	0	0	0	0	0	0	0	0	0	4.28594864054143e-05	0	0	0	0.00073334821286229	0	0	0	0	0	0	0	0	0	0	0.000163719711853307	0.00086257596549696	0	0.00159999999999999	0	0
Thermoplasmataceae	9.84277558843083e-05	2.16162421900729e-05	0.00904510651803072	4.61838656665294e-05	0.000607836503449174	0.00639604298140884	0.000185726569217541	0.0282666487195881	0.0355695860625296	0.017146178436501	0.00522536896689264	0.00109525692902124	0.00854084753167319	0.0051031215698357	0.00524604937079592	0.00155821895573358	0.000330986212421466	0	0	0.000667093955605535	0	0.00155350634348421	0	0.00212806204483116	0	0	0	0.00724808485562757	0.0160491719310227	0.00129944971129616	0.00450349020490879	0	0.00148622384817651	0	0	0.00361814639576955	0	0.00032687097313119	0.00586073308830834	0	0.00295580824395915	0.00337364282150577	0.00542794492972426	0.00375079615956216	0	0.0114285714285714	0.00111768527379795	0.00167141265321282	0.00125989920806334	0.000185400086520041	0.00509908767674537	0.00408175606216362	0	0.0114178671780919	0	0.000518135526095398	0.0017565578158458	0.000525472670319466	0.00882397687509508	0.0328903336839085	0.000298333870190177	0	0.000635707445824044	0.000423646289480922	3.69478331081157e-05	0.00850430019699225	0	0	0.00098842585211874	0.000170766306309815	0.00144469474399494	0.00467395475611796	0.000172447391945856	0	9.20958029986557e-05	0.00122214770102092	0.0011356179111146	0	0.00220303310450636	0	0	0.00169182197237134	0	0.0141813825881989	0.0171291413608757
Thermoproteaceae	0	0	0	2.2129768965212e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180793003310772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200784013768044	6.48551891717775e-05	0	0	0	0	0	0	0	0.00038261645888466	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361142857142856	0	0.00109102811215767
Thorarchaeaceae	0	0	0	3.07892437776864e-05	0.00022363795881621	0.00588435954289611	0.000453998280309543	0	0.0014349382132487	0	0.0012564818508177	0.00410721348382974	0.00072083879423328	0.0006354830634135	0.0010620836149464	0	7.58949276889995e-05	0.00232506643046943	0	0	0.00216535433070864	0	0	0.00184432043885367	0.00186714948511938	0.0123278289323491	0.00064428105813687	0.00194460813199764	0.0109612429571453	0.00049153097775114	0.00258950686782255	0	0.00194352349376928	0	0.00192473281669452	0.00403562482605066	0	0	0.00377470944670707	0	0.0022289701511823	0	0.00172543944785937	0.00410464485386047	0.00465069760464069	0.00680272108843537	0	0	0.00197984161267098	0	0.00396901959703424	0	0	0.00227465322688551	0	8.92257552490572e-05	0	0	0.0019397535371976	0	0.000123224859426377	0	0.00120703945409628	7.83042904727772e-05	1.47791332432463e-05	0.0121078172296161	0	0.0130778668198074	0.00063769409814111	0.000265137159796818	0.00051392303146065	0.00082655199897663	6.72776820595941e-05	0.00159334336549524	0	0	0.000995992758108713	0.000176260754004337	0.0015932650130805	0.000982318271119839	0.00050970397961184	0.0009191788668789	0.0024685714285714	0.00336179914216161	0
Tiddalikarchaeaceae	0	0	0	0	0	0	0	0.00100952316855669	0	0	0	0	0	0.00075102543857958	0	0	0	0	0	0	0	0	0	0.00184432043885367	0	0	0	0	0.00112685675260371	0	0	0	0	0.00122528164460025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276249877222277	0.00214085009589222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA10107	0	0	0	0	0	0	0	0	0	0	0	0.00100398551826948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019397535371976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA10117	0	0	0	0	0	0.00243049633293534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265548679901184	0	0	0	0.00042380663116107	0	0	0	0	0	0.000204152966249803	0	0	0	0	0	0	0	0	0	0	0	0
UBA10200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097388684733348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00382796667417249	0	0	0	0	0	0	0	0	0.00130760736909396	0	0.00441899693521179	0	0	0	0	0	0	0	0	0	0.00489810727459635	0	0	0	0	0	0	0	0	0	0.000198907314082801	0	0	0	0.00144140681304951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA10216	0	0	0	2.69405883054755e-05	0.000258043798634088	0	0.000175408426483233	0	0	0	0.00113681691264459	0.00428975630533329	0	0	0.00096553055904219	0	0	0	0.00496602195504442	0	0	0.00161325658746438	0.00229657567496919	0.00156057883287618	0.00577118931764172	0	0	0	0	0	0	0.00275625149796276	0	0	0.00324165527022235	0	0.00140462084241234	0	0	0.00348695298425061	0	0.00299351405288541	0	0	0	0	0	0	0.00944924406047517	0	0	0	0	0	0	0.000605795917217282	0	0.00133153754323668	0.00125513464171611	0	0	7.17370640954364e-05	0.000241407890819258	0	0	0	0.00067809060985773	0	0	0	0.000428269192883879	0	0.000153114724687352	0	0	0.00071540353230492	0.00074001331093125	0	0.00377662817915379	0.00042567125081859	0	0	0	0	0.00152743935702075
UBA10834	0	0	0	0	0	0	0	0	0	0	0	0	0.00144167758846656	0	0.00096553055904219	0	0	0	0	0	0	0	0.0055453900444378	0	0	0	0	0	0	0	0	0	0	0	0	0.0025048705816866	0	0	0	0	0	0	0	0	0	0	0.000272435785488254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004132759994883	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA11576	0	0	0	0	0.000240840878725149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140225877359205	0	0	0	0	0	0	0.00163370885946699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00273847558192605	0	0	0	0.00028968946898311	0.000265029906215554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336179914216161	0
UBA11716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265287790711204	0	0	0	0	0	0	0	0
UBA119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042373360150962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239416560259307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95703503815827e-05	0.00157772364924711	0	0	0	0	0	0	0	0	0	0	0	6.77973762415395e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033261777264042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214270409256482	0	0	0	0	0	0	1.77349598918956e-05	0	0	0	0.00051015527851287	0	0	0.00056087457073413	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA12382	0	0	0	0	0	0	0	0	0	0	0	0	0.00458715596330274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148622384817651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267606261986529	0	0	0	0	0	0	0	0	0	0	0	0	0.00046618729427718	0	0	0	0	0	0	0	1.99676741014784e-05	0	0	0	0	0	0	0	0	0	0
UBA12501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128074729732361	0	0.00047231542798665	0	0	0	0	0.000181512698907666	0	0	0.000376555337262604	0	0	0.00146285714285712	0	0
UBA148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057771187583046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092465644230462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA164	0	3.05170477977501e-05	0	0	0	0	0	0	0	0	0.00400877542879935	0	0.00117955439056356	0	0	0	0	0	0.00339780449555673	0	0	0	0	0	0.00186714948511938	0	0	0	0	0	0	0	0	0	0.00075976295395836	0	0	0	0	0	0	0.00071274144116319	0	0	0	0.00448979591836734	0	0.00287854401386652	0	0	0	0	0	0	0	4.69609238152932e-05	0.00070262312633832	0	0	0	0	0	0.000193126312655406	0	0	0	0	0	0	3.81977264114061e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00767392359684828	0	0	0	0	0	0	0	0	0	0.00205784840516748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86666987111262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69631009962866e-05	0.000119915374007486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA184	4.27139317988508e-05	0	0	0	0	0	0	0	0	0	0.00071798962903869	0	0	0	0	0	0	0	0.00392054364871929	0.00076519600790046	0.0856299212598426	0	0.00246461779752789	0	0	0	0	0	0	0	0.00315244314343617	0	0	0	0.00060781036316667	0	0.00270119392771603	0	0	0	0	0	0	0	0.00450067510126518	0	0	0	0	0.00044404465166528	0	0	0	0	0	0	0	0	0	0	0	0	0.000277619074442147	0	0.000286715184918978	0	0	0	0	2.69631009962866e-05	9.42192224344533e-05	0.00032471685674082	0	0	0	0	0.000237362760110025	0	0	0	0	0	0	0	0
UBA213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065725268378178	0	0	0	0	0	0	0	0	0	0.00167771830310775	0	0.00122528164460025	0	0	0	0	0	0.00104608589527518	0	0	0	0	0	0	0	0	0	0	0.0010749428075301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114427790413494	0.00046986347855595	0	0	0	0	0	0.00380632026201645	0	0	0	0	0	0	0.00043128798274848	0	0	0	0
UBA233	0	5.34048336460623e-05	0	4.13730463262659e-05	0	0.0136875319802149	0.00101117798796216	0.0113403102601205	0.00435545951786076	0.0111678498775273	0.00059832469086555	0	0.00537352555701179	0	0	0.00089597589954681	0.0016064426360838	0.00107949512843223	0.00378985886042863	0	0	0.002210759027266	0	0	0.00882652483874617	0.00844684574994294	0.00075797771545515	0	0.00153662284445961	0.000203392128724618	0.00123845980634991	0.0013182072381561	0.00308677260775122	0.00173581566318369	0	0.0176732535485667	0	0.0024188452011709	0	0.00165630266751903	0	0	0.0572989683309968	0	0.00210031504725708	0.0130612244897959	0.00035626218102309	0.00269283149684286	0.00143988480921525	0.000222022325832641	0.00755216228880128	0.00535163572594787	0.000883999607111271	0	0	0.00021132415716882	0.00120449678800854	0.00139275766016712	0	0.00344201166459506	0.00112199477267175	0	0.00716981435733194	0.00137936019371275	3.84257464324404e-05	0.00144140681304951	0	0	0	2.24692508302388e-05	0.000371166633832691	0.00032471685674082	0.000199513126107762	0	1.9560170548387e-05	0.00058126536999774	0.000293212821312383	0	0.00135722575188339	0	0	0	0.00393142857142857	0.00162293751690558	0
UBA284	0	0	0	0	0	0	0	0.00121142780226804	0	0	0	0	0.00072083879423328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090705690270303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA287	0	3.05170477977501e-05	0	0	0	0	0	0	0	0	0	0.00209924244729075	0	0	0	0	0	0.00141164747564214	0	0	0	0	0	0	0.00220663120968654	0	0	0	0.00204883045927947	0	0	0.00155788128145719	0.0056019206585115	0	0	0	0	0	0.00586073308830834	0.00209217179055033	0.00305271998966274	0	0	0	0	0	0.00184418070176664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36466131891941e-05	0	0	0	0.00051015527851287	0	0.00036831150588012	0.00079703228472747	0	0.0009737098344693	0	0	0.000251325275410614	0	0	0	0	0	0	0	0.00240026184674691
UBA460	0.000138665517723805	8.77365124185312e-05	0.00595072797238862	3.65622269860023e-05	0.000602102196812864	0.00575643868326795	0.0008632846087704	0.00292761718881446	0.00410223512728746	0.0112923983891726	0.0154168328679696	0.00839696978916302	0.00321100917431192	0.00754876851085134	0.00193106111808438	0.00154523379776913	0.000430071256904321	0.00107949512843223	0.00649067781843524	0.00034989731985193	0.00708661417322835	0.00382401561473041	0.00362224130848798	0.00198619124184243	0	0	0.00212233760327443	0.0135533294048321	0.00679528768994364	0.00100942760181846	0.00502889739548149	0.00275625149796276	0.00339163903814641	0.00296109730778392	0.00121562072633337	0.0162352722887095	0.00075633429976047	0.00141644088356855	0.0286083242276746	0.0151101295984192	0.00700994960589224	0.0032548525813119	0.00557173155037921	0.00141539477719326	0	0.00931972789115645	0.000440088576557946	0.0118856010895134	0.00278977681785456	0.000240333445488941	0.00939885890686584	0.00780068936324604	0.00111727728121008	0.0112394630034343	0.0011067283407588	0.000122098401919763	0.0062734207708779	0.00244880467721692	0.00216795983569146	0.00325078879433978	0.00145707991672593	0	0.000482815781638505	0.000174678801823888	3.84257464324404e-05	0.0289242300485274	0.00714820517891701	0.0389595134302644	0.00544165630413757	0.000168519381226791	0.000899365305056137	0.00507739085085655	0.000208019499701504	0	5.6507159362007e-05	0.00053655264922869	0.000181512698907666	0	0.00495682448513935	0.000851342501637192	0.00133307194667712	0.00206482209226423	0.00045714285714285	0.00718729471772479	0.00185474779066806
UBA472	0	0	0	0	0	0	0	0	0	0	0.00783805345033905	0	0.00222804718217562	0	0	0	6.32457730741662e-05	0	0	0	0	0	0	0	0	0	0	0.0028285209192693	0	0	0	0	0	0	0	0	0	0	0	0.00592782007322601	0	0.00106911216174477	0.00107839965491211	0	0	0	0.000272435785488254	0	0	0	0.00124031862407319	0	0.000276249877222277	0	0	0	0	0.00032140561388472	0.0158603377453218	0	7.7826227006133e-05	0	0.000156915129032518	0	3.39920064594666e-05	0	0	0	0.00054203998341993	0	0	0	0	0	0	0.00067069081153587	0	0	0	0	0	0.00079928597119905	0	0.0020866339503072	0
UBA489	0	0	0	0	0	0.00409346750810166	0.000113499570077386	0.00111047548541238	0.00055709365926126	0	0	0	0.00157273918741806	0.0006354830634135	0.0010620836149464	0	0.000170763587300249	0	0.00313643491897542	0	0	0	0	0	0.0179925314020595	0.00570732820942089	0	0.0360636417206835	0	0	0	0.00119837021650554	0	0	0	0	0	0	0	0	0	0	0.00215679930982422	0.0070062041471067	0	0.00387755102040816	0	0	0	0	0.00157107025715937	0	0	0	0	0	0.00680875267665952	0	0	0.0034420116645951	0	7.4997839736138e-05	0.000120703945409629	0	2.66024398378433e-05	0.0141257867678855	0	0	0	0	0.00021413459644194	0	0	0	0	0.00067069081153587	0	0	0	0	0.00074495197020192	0	0.00082285714285713	0.00463696433401599	0
UBA525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47791332432463e-05	0	0	0	0.00031884704907054	0	0	0	2.31992007102049e-05	0	0	0	0	0	0	0	0	0	0	0	0
UBA57	0	0	0	0	0	0	0	0.00222095097082476	0	0.00068501681404905	0.00233346629437572	0	0.00176933158584534	0.00161759325232527	0	0	0	0	0	0	0	0	0	0.00297928686276363	0	0	0.00037898885772756	0	0	0	0.00146363431659534	0	0	0	0	0	0	0.00030507957492246	0	0.00087173824606263	0.00058147047422145	0	0	0	0	0	0	0	0.00098992080633549	0	0	0	0	0	0	0	0	0.00065811625700205	0	0.00114733722153168	0	0	0	0	0	0	0.00122903923036713	0	0.00081837409261442	0	0	0	3.94386412073484e-05	0	5.29754619018816e-06	0	0	0	0	0	0	0	0	0	0
UBA583	0	0	0	1.15459664166323e-05	0	0	0	0	0	0	0	0.00246432809029785	0	0	0.00135174278265906	0	0	0	0	0	0.00679133858267718	0.00089625365970243	0	0	0	0	0	0	0	0	0.00270209412294528	0.00155788128145719	0	0	0	0.00153075424436403	0	0	0	0	0	0	0.0011862396204033	0	0	0.00204081632653059	0.00048200177432535	0.00129998761916553	0	0	0	0	0	0	0	0	0.00160599571734474	0	0	0	0.000103768302674844	0	0.00032590065260598	0	0	0.00201796953826935	0.00182236851399267	0	0.00063769409814111	0	0.000111349990149809	0.00079703228472747	0	0	0	0	0	0	0.00100316686008771	0	0	0	0	0	0.00240026184674691
UBA8480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00592790897791377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA9212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046253072831457	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA9642	3.71425493903052e-05	0	0.00178521839171658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90969389484626e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176924347149159	0	0	0	0	0	0	0.00347289214740498	0	0	0	0	0	0	0	0	0	0	0	0.000144844734491555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220255805865759	0
UBA97	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115542375166092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043981260158715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054857142857142	0.00510066076741761	0
Undinarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963544253501541	0	0	0	0	0	0	0	0	0	0	0	0.00090956699098701	0	0	0	0	0	0	0	0.00376540392514833	0	0	0	0	0	0	0	0	0	0.00051015527851287	0	0	0.00138742656971079	0	0	0	0	0.000209437729508845	0	0	0.000180091683038638	0	0	0	0	0
VGJJ01	0	0	0	0	0	0	0	0	0	0	0.00101715197447148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VGKX01	0	0	0	0	0	0	0	0	0	0	0	0	0.00104849279161203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240845635787877	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139784384870396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VGLX01	0	0	0	0	0	0	0	0	0	0	0	0	0.00275229357798165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113450144964072	0	0.00119201350948644	0	0	0	0	0	0	0	0	0.00334282530642564	0	0	0	0	0	0	0	0	0	0.00205087391716917	0	0.00162539439716988	0.00032427594585888	0	0	0	0	0	0.00063570994674162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WALJ01	8.72849910672168e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00274025686448184	0	0	0	0	0	0	0	0	0	0	0.00266347959706332	0	0	0	0.0118897907854121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56780817044917e-05	0	0	0	0.000279250306011794	0	0.00059009815299276	0	0	0	0	0	0
WALL01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176198804458482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WALN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075797771545515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031308319418523	0	0	0	0	0	0	0	0	0	0	0	1.62570465675709e-05	0	0	0	0.00108407996683989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WANQ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455951280170901	0	0	0	0	0	0.0035236832235813	0	0	0	0	0	0	0.00051953588127939	0	0	0
WAPJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244880467721693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WAQR01	3.15711669817593e-05	0	0	0	0.000189232118998331	0	0	0	0	0	0.00532508974870362	0.00264687091180137	0	0	0	0	0	0	0	0	0.00885826771653543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214270409256482	0	0	0	0	0	0	1.92128732162202e-05	0	0	0	0	0	0	0	0	0.00088519075860846	0	0	0	0	0	0	0	0	0	0	0
WJIZ01	3.52854219207897e-05	0	0	0	0	0	0	0	0.0010128975622932	0	0	0	0	0	0	0	9.48686596112493e-05	0	0	0	0	0	0	0.00283741605977487	0	0	0.00041688774350034	0	0	5.64978135346161e-05	0	0.00754973236398498	0	0	0	0	0	0	0	0	0.001841323168368	0	0	0	0.00210031504725708	0	0	0	0	0	0	0	0	0	0	0	0.00130487152034259	0	0	0	0	0	0	0	8.71968861351531e-05	0	0	0.00172283275470516	0.00038261645888466	0	8.56538385767757e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00327308433647307
